"","name"
"267","Os05g0435300"
"268","Os02g0527700"
"269","Os01g0976100"
"270","Os07g0214300"
"271","Os04g0460400"
"272","Os01g0620400"
"273","Os12g0511300"
"274","Os01g0690000"
"275","Os09g0555800"
"276","Os11g0204000"
"277","Os04g0220300"
"278","Os01g0347000"
"279","osa-miR399k"
"280","Os04g0253200"
"281","Os11g0652600"
"282","Os12g0628600"
"283","Os10g0362100"
"284","Os05g0444200"
"285","Os08g0419100"
"286","Os07g0422100"
"287","Os01g0113800"
"288","osa-miR395g"
"289","Os01g0790200"
"290","Os01g0372100"
"291","Os07g0515400"
"292","Os11g0636200"
"293","Os03g0212300"
"294","Os06g0701700"
"295","Os07g0442800"
"296","Os04g0397900"
"297","Os04g0481100"
"298","Os01g0894100"
"299","Os04g0447300"
"300","Os10g0532900"
"301","Os11g0657900"
"302","osa-miR171b"
"303","Os03g0570100"
"304","osa-miR393b"
"305","Os06g0727000"
"306","Os06g0613300"
"307","Os08g0551800"
"308","Os01g0335600"
"309","osa-miR395g"
"310","Os04g0208400"
"311","Os01g0219600"
"312","Os09g0109800"
"313","Os07g0274100"
"314","osa-miR167a"
"315","Os04g0531600"
"316","Os04g0420400"
"317","Os03g0216300"
"318","Os06g0662300"
"319","Os02g0659500"
"320","osa-miR395s"
"321","Os12g0246700"
"322","Os07g0671500"
"323","Os03g0284700"
"324","osa-miR395m"
"325","Os03g0313300"
"326","Os07g0105000"
"327","Os03g0556500"
"328","Os06g0607900"
"329","Os06g0654300"
"330","Os03g0294300"
"331","Os12g0270500"
"332","Os11g0525900"
"333","Os05g0137000"
"334","Os12g0273800"
"335","Os04g0388700"
"336","Os09g0339800"
"337","Os05g0153200"
"338","Os08g0253800"
"339","Os03g0615300"
"340","Os10g0425700"
"341","osa-miR166k"
"342","Os11g0281100"
"343","Os02g0676600"
"344","Os07g0448400"
"345","Os07g0251500"
"346","Os09g0400100"
"347","Os02g0160400"
"348","Os09g0280800"
"349","POsControl0011"
"350","Os08g0527900"
"351","Os11g0557400"
"352","Os01g0159800"
"353","Os09g0259400"
"354","Os11g0591000"
"355","Os11g0295900"
"356","Os03g0165900"
"357","Os05g0311900"
"358","osa-miR169n"
"359","osa-miR160f"
"360","Os02g0157200"
"361","Os03g0604200"
"362","Os09g0457600"
"363","osa-miR319a"
"364","Os12g0267400"
"365","Os05g0403300"
"366","Os01g0546000"
"367","Os05g0569700"
"368","Os04g0592300"
"369","Os05g0198000"
"370","Os01g0572100"
"371","Os01g0223000"
"372","Os05g0211800"
"373","Os01g0592500"
"374","Os03g0106700"
"375","Os02g0215900"
"376","Os12g0218800"
"377","Os06g0197000"
"378","osa-miR395e"
"379","Os02g0605400"
"380","Os01g0843800"
"381","Os03g0318400"
"382","Os09g0328900"
"383","Os05g0124000"
"384","Os02g0108500"
"385","Os06g0551800"
"386","Os07g0550500"
"387","osa-miR167i"
"388","Os03g0220300"
"389","Os10g0340600"
"390","Os01g0293000"
"391","Os12g0525300"
