"","name"
"267","Os10g0193500"
"268","Os03g0321800"
"269","Os06g0611900"
"270","osa-miR156b"
"271","Os02g0665300"
"272","Os03g0783100"
"273","Os01g0678400"
"274","PTaControl0001"
"275","Os03g0432100"
"276","Os03g0275100"
"277","Os01g0224100"
"278","Os05g0188900"
"279","Os07g0218700"
"280","Os01g0909300"
"281","Os01g0596000"
"282","Os12g0592300"
"283","Os11g0648400"
"284","Os08g0560700"
"285","Os04g0583200"
"286","Os06g0248300"
"287","Os09g0548300"
"288","Os09g0488100"
"289","Os06g0726500"
"290","osa-miR166f"
"291","Os06g0128800"
"292","Os10g0118000"
"293","Os07g0588400"
"294","Os08g0449300"
"295","Os11g0443700"
"296","Os10g0100200"
"297","Os01g0301500"
"298","Os10g0138600"
"299","Os08g0539200"
"300","Os08g0398300"
"301","Os08g0516400"
"302","Os08g0322200"
"303","Os12g0568800"
"304","Os03g0754100"
"305","Os06g0141800"
"306","Os05g0297000"
"307","Os06g0668400"
"308","Os11g0147200"
"309","osa-miR156b"
"310","Os04g0173800"
"311","Os01g0899800"
"312","Os05g0153200"
"313","POsControl0022"
"314","Os04g0205100"
"315","Os12g0116400"
"316","Os01g0106400"
"317","osa-miR445a"
"318","Os08g0201100"
"319","Os01g0224000"
"320","Os05g0140800"
"321","Os09g0248900"
"322","Os01g0276300"
"323","Os03g0156800"
"324","Os08g0548700"
"325","Os01g0161900"
"326","Os12g0497700"
"327","Os05g0232900"
"328","Os03g0129500"
"329","Os07g0578700"
"330","Os11g0184500"
"331","Os07g0670800"
"332","Os07g0501100"
"333","Os05g0198000"
"334","osa-miR439j"
"335","Os11g0706200"
"336","Os05g0273000"
"337","Os06g0551800"
"338","POsControl0018"
"339","Os08g0382700"
"340","Os11g0193800"
"341","Os07g0515500"
"342","Os07g0670800"
"343","Os02g0142800"
"344","Os08g0267800"
"345","Os02g0253000"
"346","Os09g0425300"
"347","POsControl0035"
"348","POsControl0020"
"349","Os11g0484200"
"350","Os08g0220600"
"351","Os07g0192700"
"352","Os10g0190000"
"353","Os05g0330600"
"354","Os12g0503000"
"355","Os03g0615300"
"356","osa-miR169p"
"357","Os11g0278900"
"358","Os12g0570300"
"359","Os02g0492000"
"360","Os02g0579600"
"361","Os01g0106400"
"362","osa-miR395m"
"363","Os01g0106400"
"364","Os03g0705800"
"365","Os11g0657900"
"366","Os01g0186600"
"367","Os06g0154600"
"368","Os06g0325900"
"369","Os12g0634200"
"370","Os12g0294800"
"371","osa-miR416"
"372","Os09g0566700"
"373","Os06g0535100"
"374","Os01g0774300"
"375","Os01g0299700"
"376","Os01g0935300"
"377","Os08g0435800"
"378","Os04g0168300"
"379","Os07g0216600"
"380","Os04g0635300"
"381","osa-miR439g"
"382","Os08g0462800"
"383","Os02g0225500"
"384","Os02g0154300"
"385","Os10g0188800"
"386","Os11g0117200"
"387","osa-miR319b"
"388","Os04g0624300"
"389","osa-miR166d"
"390","Os05g0581700"
"391","Os06g0633300"
"392","Os07g0125000"
"393","Os08g0518300"
"394","Os07g0573500"
"395","Os09g0512100"
"396","Os10g0458600"
"397","Os11g0488100"
"398","Os01g0871800"
"399","Os10g0452700"
"400","Os11g0591400"
"401","Os11g0230400"
"402","Os02g0527700"
"403","Os01g0157600"
"404","osa-miR169n"
"405","osa-miR169f"
"406","Os02g0133400"
"407","Os10g0559300"
"408","Os02g0120500"
"409","POsControl0029"
"410","Os05g0247800"
"411","Os04g0633300"
"412","Os04g0684300"
"413","Os02g0598200"
"414","POsControl0029"
"415","Os07g0177100"
"416","POsControl0045"
"417","osa-miR159c"
"418","Os01g0113800"
"419","Os06g0517700"
"420","Os05g0181700"
"421","Os01g0607200"
"422","Os11g0191000"
"423","Os07g0244200"
"424","Os06g0694200"
"425","Os07g0130500"
"426","Os06g0221000"
"427","Os01g0696600"
"428","osa-miR160f"
"429","Os02g0302200"
"430","Os04g0291900"
"431","Os11g0170100"
"432","Os02g0210000"
"433","Os02g0463000"
"434","Os11g0245200"
"435","Os09g0463800"
"436","Os08g0447900"
"437","Os01g0976100"
"438","Os11g0151500"
"439","Os02g0231700"
"440","Os09g0552200"
"441","Os06g0707300"
"442","Os11g0577700"
"443","Os07g0100300"
"444","Os06g0607900"
"445","Os11g0575600"
"446","Os08g0306200"
"447","Os12g0245100"
"448","Os03g0745000"
"449","Os08g0491000"
"450","Os10g0372800"
"451","osa-miR529"
"452","POsControl0047"
"453","Os05g0551700"
"454","Os03g0157700"
"455","Os01g0932000"
"456","Os08g0481000"
"457","osa-miR439e"
"458","Os06g0291500"
"459","Os12g0139300"
"460","Os07g0568800"
"461","Os08g0392200"
"462","Os05g0198100"
"463","Os03g0625100"
"464","Os02g0462200"
"465","Os03g0714100"
"466","Os07g0217800"
"467","Os04g0580500"
"468","Os08g0356800"
"469","Os07g0162700"
"470","Os11g0594700"
"471","Os04g0478100"
"472","osa-miR169c"
"473","Os07g0513200"
"474","Os09g0356000"
"475","Os04g0133000"
"476","Os04g0342500"
"477","PAtControl0002"
"478","Os07g0248900"
"479","Os10g0425500"
"480","Os07g0213800"
"481","Os02g0710300"
"482","Os08g0202500"
"483","POsControl0014"
"484","Os09g0404700"
"485","osa-miR167j"
"486","Os03g0454300"
"487","Os07g0414900"
"488","Os11g0220200"
"489","Os08g0193500"
"490","osa-miR435"
"491","Os09g0421700"
"492","POsControl0003"
"493","osa-miR319a"
"494","Os11g0593000"
"495","Os12g0621600"
"496","Os07g0213600"
"497","Os10g0471100"
"498","Os09g0119300"
"499","Os05g0400100"
"500","POsControl0039"
"501","Os05g0247600"
"502","Os09g0552500"
"503","Os03g0766100"
"504","Os06g0222900"
"505","Os03g0160600"
"506","Os10g0529700"
"507","Os04g0252000"
"508","Os08g0135200"
"509","POsControl0042"
"510","Os01g0297000"
"511","Os11g0470500"
"512","Os02g0217400"
"513","POsControl0035"
"514","Os10g0436800"
"515","osa-miR159f"
"516","Os01g0754800"
"517","Os07g0613600"
"518","POsControl0026"
"519","Os11g0591800"
"520","Os02g0774600"
"521","Os05g0564500"
"522","Os09g0567100"
"523","Os03g0215600"
"524","Os03g0573600"
"525","Os07g0129200"
"526","osa-miR395f"
